Fecha,ID Dispositivo,Dispositivo,Grupo Usuario,Usuario,Evento
2019-09-29 19:51:21,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115799,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 19:51:18,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115799,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 19:51:14,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 19:51:11,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 16:03:59,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,116613,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 16:03:52,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,1134,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 16:03:47,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,530,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 16:01:47,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119046,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 15:52:44,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,839,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 15:30:32,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,116535,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 15:30:21,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-09-29 15:21:53,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,68491,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 15:21:38,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115329,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 15:20:46,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119349,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 15:20:33,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119345,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 15:02:38,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,69253,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 14:20:56,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119411,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 14:20:52,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119055,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 13:40:56,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,117990,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 13:22:56,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,116613,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 09:46:17,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,117990,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 09:24:52,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,69253,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 09:19:47,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119046,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 09:05:01,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119411,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 09:04:57,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119055,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 08:34:18,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,1134,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 08:34:10,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,530,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 08:34:00,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,839,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 08:21:22,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 08:21:20,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 08:19:30,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115329,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 08:18:31,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119345,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 08:18:10,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118776,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 07:44:14,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,68491,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 07:44:11,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,68491,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 07:43:13,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119349,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 07:28:35,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115799,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 07:28:33,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115799,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-29 06:57:12,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118776,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 23:31:48,542185220,FaceStation 2 542185220 (192.168.1.202),,,Biostar desconectado
2019-09-28 23:31:17,542185239,FaceStation 2 542185239 (192.168.1.200),,,Biostar desconectado
2019-09-28 23:30:47,542185216,FaceStation 2 542185216 (192.168.1.201),,,Biostar desconectado
2019-09-28 23:29:47,542340159,FaceStation 2 542340159 (192.168.1.204),,,Biostar desconectado
2019-09-28 19:52:44,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117623,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 19:37:32,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,1689,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 19:37:27,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,1689,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 19:37:24,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-09-28 19:36:22,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115799,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 19:36:19,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115799,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 19:36:14,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 19:36:11,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 18:45:23,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,68983,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 18:44:33,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117173,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 18:14:40,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,928,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 17:04:43,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118776,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-09-28 17:02:09,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117623,1:N Autenticaciￃﾳn exitosa (Rostro)
