Fecha,ID Dispositivo,Dispositivo,Grupo Usuario,Usuario,Evento
2019-10-20 19:20:59,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115799,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 19:20:56,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115799,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 15:48:13,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118745,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 15:48:06,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,115329,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 15:46:05,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,68491,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 15:45:36,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119345,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 15:45:29,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,1610,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 11:39:42,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-20 08:09:42,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115329,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 07:59:35,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 07:59:32,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 07:51:10,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119345,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 07:51:06,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,1610,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 07:41:13,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,118745,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-20 07:41:02,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,68491,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 19:45:18,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68118,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 18:18:31,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 18:18:28,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68200,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 18:15:11,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117623,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 18:12:14,542185220,FaceStation 2 542185220 (192.168.1.202),,,Biostar conectado
2019-10-19 18:12:02,542185233,FaceStation 2 542185233 (192.168.1.203),,,Biostar conectado
2019-10-19 18:11:48,542185239,FaceStation 2 542185239 (192.168.1.200),,,Biostar conectado
2019-10-19 18:11:40,542185220,FaceStation 2 542185220 (192.168.1.202),,,Dispositivo Iniciado
2019-10-19 18:11:40,542185220,FaceStation 2 542185220 (192.168.1.202),,,Tamper Off
2019-10-19 18:11:39,542185220,FaceStation 2 542185220 (192.168.1.202),,,Red conectada
2019-10-19 18:11:28,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-19 18:11:28,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-19 18:11:27,542185233,FaceStation 2 542185233 (192.168.1.203),,,Red conectada
2019-10-19 18:11:15,542185239,FaceStation 2 542185239 (192.168.1.200),,,Dispositivo Iniciado
2019-10-19 18:11:15,542185239,FaceStation 2 542185239 (192.168.1.200),,,Tamper Off
2019-10-19 18:11:14,542185239,FaceStation 2 542185239 (192.168.1.200),,,Red conectada
2019-10-19 18:10:54,542185216,FaceStation 2 542185216 (192.168.1.201),,,Biostar conectado
2019-10-19 18:10:19,542185216,FaceStation 2 542185216 (192.168.1.201),,,Dispositivo Iniciado
2019-10-19 18:10:19,542185216,FaceStation 2 542185216 (192.168.1.201),,,Tamper Off
2019-10-19 18:10:19,542185216,FaceStation 2 542185216 (192.168.1.201),,,Red conectada
2019-10-19 18:09:36,542340159,FaceStation 2 542340159 (192.168.1.204),,,Biostar conectado
2019-10-19 18:09:03,542340159,FaceStation 2 542340159 (192.168.1.204),,,Dispositivo Iniciado
2019-10-19 18:09:03,542340159,FaceStation 2 542340159 (192.168.1.204),,,Tamper Off
2019-10-19 18:09:03,542340159,FaceStation 2 542340159 (192.168.1.204),,,Red conectada
2019-10-19 15:51:23,542185233,FaceStation 2 542185233 (192.168.1.203),,,Biostar desconectado
2019-10-19 15:50:53,542185220,FaceStation 2 542185220 (192.168.1.202),,,Biostar desconectado
2019-10-19 15:48:50,542340159,FaceStation 2 542340159 (192.168.1.204),,,Biostar desconectado
2019-10-19 15:48:44,542185239,FaceStation 2 542185239 (192.168.1.200),,,Biostar desconectado
2019-10-19 15:48:20,542185216,FaceStation 2 542185216 (192.168.1.201),,,Biostar desconectado
2019-10-19 15:45:45,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,11820,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:42:08,542185233,FaceStation 2 542185233 (192.168.1.203),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:41:28,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:40:23,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,119314,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:40:19,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,119314,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:40:16,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:40:11,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,115240,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:40:07,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:39:47,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,61364,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:39:46,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:39:34,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,67016,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:39:29,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,67223,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:39:08,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:38:59,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,117499,Autenticaciￃﾳn fallida (Credencial invalida)
2019-10-19 15:38:39,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:38:29,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:38:19,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:38:11,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:37:54,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:37:45,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-19 15:37:16,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115329,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:36:53,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,117708,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:07:09,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117623,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 15:01:25,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,380,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 14:59:15,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,380,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 14:58:57,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118575,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 14:54:50,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117445,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 14:54:13,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,543,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 14:36:37,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119213,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 14:10:26,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118851,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 14:08:52,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115985,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 14:08:46,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,49251,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 13:28:55,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,145,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 13:28:16,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119178,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-19 13:26:51,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119517,1:N Autenticaciￃﾳn exitosa (Rostro)
